1506506060 738 608 799 204 544 82 177 0 10
1506507636 738 608 799 204 544 82 177 5 10
1506507774 738 608 799 387 544 82 177 5 10
1506507820 738 608 799 387 544 82 177 10 10
1506507848 738 608 799 387 544 82 177 10 10
1506507865 738 610 799 387 544 82 177 10 10
1506508065 738 610 799 387 544 82 177 10 11
1506508243 738 610 799 387 544 82 177 11 11
1506508280 738 610 799 387 544 82 177 16 11
1506508703 738 610 799 387 544 82 177 18 11
1506508807 738 610 799 402 544 82 177 18 11
1506508862 738 610 799 402 544 82 177 18 11
1506508942 738 610 799 403 544 82 177 18 11
1506509104 738 610 799 403 544 82 177 19 11
1506509146 738 610 799 403 544 82 177 21 11
1506509178 738 610 799 403 544 82 177 21 11
1506509319 738 610 799 411 544 82 177 21 11
1506509386 738 610 799 411 564 82 177 21 11
1506509560 738 610 799 411 564 82 177 21 11
1506509659 738 610 799 411 564 82 177 27 11
1506509670 738 610 799 411 565 82 177 27 11
1506509721 738 610 855 411 565 82 177 27 11
1506509732 738 610 855 411 565 82 177 27 11
1506509773 738 610 855 411 565 82 177 27 16
1506509793 738 610 855 411 565 82 179 27 16
1506509852 738 610 855 411 565 82 179 27 20
1506509869 738 610 855 411 570 82 179 27 20
1506608242 738 610 873 411 570 82 179 27 20
1506608319 738 610 873 411 570 82 179 27 20
1506823742 738 610 873 430 570 82 179 27 20
1506825443 738 610 873 430 570 82 179 27 20
1506826342 738 610 873 430 570 82 179 27 20
1506827229 738 610 873 430 570 82 204 27 20
1506827248 825 610 873 430 570 82 204 27 20
1506827300 825 610 873 430 570 82 204 27 20
1506827373 825 630 873 430 570 82 204 27 20
1506827421 825 630 873 430 570 131 204 27 20
1506827456 825 630 873 430 570 131 204 27 20
1506828787 876 630 873 430 570 131 204 27 20
1506830420 876 630 873 430 570 131 322 27 20
1506830912 918 630 873 430 570 131 322 27 20
1506831150 918 630 873 430 589 131 322 27 20
1506831154 918 630 873 430 589 131 322 27 20
1506831265 918 630 873 430 589 131 322 27 20
1506831471 918 630 873 430 589 166 322 27 20
1506831730 918 672 873 430 589 166 322 27 20
1506831891 918 672 873 430 589 166 324 27 20
1506831906 918 672 873 430 589 166 325 27 20
1506845831 918 679 873 430 589 166 325 27 20
1506845845 918 679 873 430 589 166 325 27 20
1506845862 918 679 873 430 589 166 325 27 20
1506845994 918 679 873 430 589 166 325 27 20
1506846430 918 679 873 430 589 166 325 27 20
1506846441 918 679 873 430 589 166 325 27 20
1506846498 918 679 873 430 589 166 325 27 20
1506846531 918 679 873 430 589 166 325 27 20
1506846563 918 679 873 430 589 166 325 27 20
1506846734 918 679 873 430 589 166 325 27 20
1506846740 918 679 873 430 589 166 325 27 20
1506846757 918 679 873 430 589 166 325 27 20
1506846779 918 679 873 430 589 166 325 27 20
1506846798 918 679 873 430 589 166 325 27 20
1506847119 918 731 873 430 589 166 325 27 20
1506847207 918 731 873 430 589 166 325 27 20
1506847481 918 731 873 430 589 166 325 27 21
1506847657 918 731 873 446 589 166 325 27 21
1506847873 918 731 873 446 589 166 325 27 24
1506847986 918 736 873 446 589 166 325 27 24
1506848024 918 736 873 446 589 166 325 27 24
1506848161 976 736 873 446 589 166 325 27 24
1506848237 976 736 873 446 589 166 325 27 24
1506849413 976 736 873 446 589 166 325 27 28
1506849438 976 736 873 446 589 166 325 27 29
1506850272 1036 736 873 446 589 166 325 27 29
1506850320 1036 736 873 446 589 166 325 27 29
1506850331 1036 736 873 448 589 166 325 27 29
1506850403 1036 736 873 448 589 166 325 27 29
1506850422 1036 736 873 483 589 166 325 27 29
1506850459 1036 736 873 483 589 166 325 27 29
1506850536 1036 736 873 493 589 166 325 27 29
1506850700 1036 736 873 493 634 166 325 27 29
1506850821 1036 736 873 493 634 166 325 27 29
1506851107 1036 736 873 493 714 166 325 27 29
1506851127 1036 736 873 499 714 166 325 27 29
1506851193 1036 736 873 499 715 166 325 27 29
1506851242 1036 736 873 499 715 166 325 39 29
1506851321 1036 736 873 499 715 166 325 44 29
1506851443 1036 736 873 499 715 166 325 45 29
1506851610 1036 736 873 499 715 166 325 49 29
1506851659 1036 782 873 499 715 166 325 49 29
1506851679 1036 782 873 499 715 166 325 49 29
1506851685 1036 782 873 499 715 166 325 52 29
1506851731 1036 782 873 499 715 166 325 52 29
1506852035 1036 782 873 499 715 166 325 52 30
1506852088 1036 782 921 499 715 166 325 52 30
1506852098 1036 782 921 499 715 166 325 53 30
1506852100 1036 782 921 499 715 166 325 53 30
1506852153 1036 782 921 499 715 166 325 53 30
1506852184 1036 782 921 499 715 166 325 53 30
1506852205 1036 782 921 499 715 166 325 53 30
1506852271 1036 782 921 499 715 166 325 74 30
1506852304 1036 782 921 499 715 166 325 82 30
1506852446 1036 782 921 499 715 166 326 82 30
1506852763 1036 782 923 499 715 166 326 82 30
1506852776 1036 782 923 499 715 166 326 82 30
1506853051 1036 782 933 499 715 166 326 82 30
1506853931 1036 782 933 499 727 166 326 82 30
1506854098 1036 782 942 499 727 166 326 82 30
1506905311 1036 802 942 499 727 166 326 82 30
1506905539 1036 813 942 499 727 166 326 82 30
1507078781 1036 813 1005 499 727 166 326 82 30
1507080047 1036 813 1005 499 727 180 326 82 30
1507080063 1036 825 1005 499 727 180 326 82 30
1507080128 1036 825 1005 499 727 180 326 82 30
1507080657 1036 825 1005 499 727 239 326 82 30
1507080729 1036 825 1005 499 727 239 326 82 30
1507081055 1036 828 1005 499 727 239 326 82 30
1507081088 1068 828 1005 499 727 239 326 82 30
1507081115 1068 828 1005 499 727 239 326 82 30
1507081135 1068 828 1005 499 727 239 326 82 30
1507082205 1068 828 1005 499 727 243 326 82 30
1507082330 1077 828 1005 499 727 243 326 82 30
1507082614 1077 833 1005 499 727 243 326 82 30
1507082626 1077 833 1005 499 727 243 326 82 30
1507082654 1421 833 1005 499 727 243 326 82 30
1507082691 1421 833 1005 499 727 243 326 82 30
1507082750 1421 833 1005 499 727 243 326 82 30
1507082993 1424 833 1005 499 727 243 326 82 30
1507083644 1424 833 1005 499 727 243 326 82 30
1507083889 1424 833 1005 499 727 243 421 82 30
1507083904 1424 833 1005 499 727 243 421 82 30
1507083999 1424 833 1005 499 728 243 421 82 30
1507084005 1424 833 1005 499 728 243 421 82 30
1507084515 1456 833 1005 499 728 243 421 82 30
1507084544 1456 833 1005 499 728 243 421 82 30
1507085769 1456 833 1005 499 728 270 421 82 30
1507085803 1456 833 1005 499 728 270 421 82 30
1507085810 1456 833 1005 499 728 270 421 82 30
1507085876 1456 870 1005 499 728 270 421 82 30
1507085900 1456 870 1005 499 728 270 421 82 30
1507085921 1456 870 1005 499 728 270 519 82 30
1507085946 1456 870 1005 499 728 270 519 82 30
1507086177 1511 870 1005 499 728 270 519 82 30
1507086208 1511 870 1005 499 728 270 519 82 30
1507112398 1511 870 1005 499 809 270 519 82 30
1507112639 1511 870 1005 499 809 270 519 82 30
1507115119 1511 870 1005 644 809 270 519 82 30
1507115143 1511 870 1005 644 809 270 519 82 30
1507250316 1511 870 1005 650 809 270 519 82 30
1507256051 1511 870 1108 650 809 270 519 82 30
1507256172 1511 870 1108 650 809 270 519 82 30
1507256958 1511 870 1108 650 817 270 519 82 30
1507257036 1511 870 1108 650 817 270 519 82 30
1507257295 1511 870 1108 686 817 270 519 82 30
1507257309 1511 870 1108 686 817 270 519 82 30
1507257320 1511 870 1108 686 817 270 519 82 30
1507257379 1511 884 1108 686 817 270 519 82 30
1507257397 1511 884 1108 686 817 270 519 82 30
1507257429 1511 884 1108 686 817 270 519 82 30
1507257443 1511 884 1108 686 817 270 519 82 30
1507257631 1511 884 1118 686 817 270 519 82 30
1507257642 1511 884 1118 686 817 270 519 82 30
1507257666 1511 884 1118 686 817 270 519 82 30
1507267790 1511 884 1118 686 858 270 519 82 30
1507267890 1511 884 1118 686 892 270 519 82 30
1507267946 1511 884 1118 686 892 270 519 82 30
1507271094 1511 884 1118 686 892 270 519 82 30
1507271195 1511 884 1118 686 892 270 519 89 30
1507271289 1511 884 1118 686 892 270 519 90 30
1507272192 1511 893 1118 686 892 270 519 90 30
1507272515 1511 893 1118 686 893 270 519 90 30
1507272614 1511 893 1118 686 893 270 519 90 31
1507272695 1511 893 1118 686 893 270 519 90 32
1507272917 1511 893 1118 686 893 270 519 90 36
1507273310 1511 893 1118 714 893 270 519 90 36
1507275021 1511 898 1118 714 893 270 519 90 36
1507275840 1511 898 1118 715 893 270 519 90 36
1507275902 1511 898 1118 725 893 270 519 90 36
1507275913 1511 898 1118 725 893 270 519 90 36
1507276212 1511 916 1118 725 893 270 519 90 36
1507278177 1656 916 1118 725 893 270 519 90 36
1507278239 1656 916 1118 725 893 270 519 90 36
1507279590 1668 916 1118 725 893 270 519 90 36
1507282982 1701 916 1118 725 893 270 519 90 36
1507283172 1702 916 1118 725 893 270 519 90 36
1507283288 1702 916 1118 725 893 270 519 91 36
1507336128 1702 916 1133 725 893 270 519 91 36
1507336292 1702 916 1133 725 893 270 519 91 36
1507360880 1702 916 1151 725 893 270 519 91 36
1507360889 1702 916 1151 725 893 270 519 91 36
1507372099 1702 916 1452 725 893 270 519 91 36
1507372117 1702 916 1452 725 893 270 519 91 36
1507451159 1702 922 1452 725 893 270 519 91 36
1507451289 1702 922 1452 725 893 270 519 91 36
1507454660 1702 954 1452 725 893 270 519 91 36
1507461643 1702 954 13387 725 893 270 519 91 36
1507461662 1702 954 13387 725 893 270 519 91 36
1507461702 1702 954 13387 725 893 270 519 91 36
1507462742 1702 954 13387 725 893 270 519 91 36
1507462807 1702 954 13387 725 893 270 519 91 36
1507514420 1702 969 13387 725 893 270 519 91 36
1507526263 1702 969 13588 725 893 270 519 91 36
1507526282 1702 969 13588 725 893 270 519 91 36
1507531245 1702 969 13620 725 893 270 519 91 36
1507531904 1702 969 13620 725 893 270 519 91 36
1507531914 1702 969 13620 725 893 270 519 91 36
1507535639 1702 969 13620 735 893 270 519 91 36
1507536567 1702 975 13620 735 893 270 519 91 36
1507536633 1702 975 13620 735 893 270 519 91 36
1507537050 1702 975 13848 735 893 270 519 91 36
1507537061 1709 975 13848 735 893 270 519 91 36
1507537083 1709 975 13848 739 893 270 519 91 36
1507537091 1709 975 13848 739 893 270 519 91 36
1507537092 1709 975 13848 739 893 270 519 91 36
1507537226 1709 975 13848 739 893 270 519 91 36
1507537347 1709 975 13848 739 893 270 519 91 36
1507537433 1709 975 13848 739 893 270 519 91 36
1507537441 1717 975 13848 739 893 270 519 91 36
1507537493 1717 975 13848 739 893 270 519 91 36
1507537534 1717 975 13848 739 893 270 519 91 36
1507537564 1717 975 13848 739 893 270 519 91 36
1507538219 1717 981 13848 739 893 270 519 91 36
1507538241 1717 981 13848 739 893 270 519 91 36
1507538260 1717 981 13848 739 893 270 519 91 36
1507538269 1717 981 13848 739 893 270 519 91 36
1507538354 1736 981 13848 739 893 270 519 91 36
1507538360 1736 981 13848 742 893 270 519 91 36
1507538390 1736 981 13848 742 893 270 519 91 36
1507538825 1740 981 13848 742 893 270 519 91 36
1507539233 1740 981 13848 742 893 270 519 91 36
1507540870 1740 981 13848 742 908 270 519 91 36
1507541002 1740 981 13848 742 908 270 519 91 36
1507541412 1740 981 13848 767 908 270 519 91 36
1507541420 1740 981 13848 767 908 270 519 91 36
1507541534 1753 981 13848 767 908 270 519 91 36
1507541580 1753 981 13848 767 908 270 519 91 36
1507541672 1753 1058 13848 767 908 270 519 91 36
1507541964 1753 1058 13848 767 908 270 519 91 36
1507542084 1753 1058 13848 775 908 270 519 91 36
1507542311 1753 1058 13848 779 908 270 519 91 36
1507542331 1753 1058 13848 779 908 270 519 91 36
1507542434 1753 1058 13848 779 908 270 519 91 36
1507542576 1753 1058 13848 779 913 270 519 91 36
1507542866 1753 1077 13848 779 913 270 519 91 36
1507542895 1779 1077 13848 779 913 270 519 91 36
1507542928 1779 1077 13848 779 913 270 519 91 36
1507543224 1779 1077 13860 779 913 270 519 91 36
1507543383 1781 1077 13860 779 913 270 519 91 36
1507543406 1781 1077 13860 779 913 270 519 91 36
1507543425 1781 1077 13860 779 913 270 519 91 36
1507543759 1781 1091 13860 779 913 270 519 91 36
1507543767 1781 1091 13860 779 913 270 519 91 36
1507543950 1781 1095 13860 779 913 270 519 91 36
1507544135 1792 1095 13860 779 913 270 519 91 36
1507544292 1792 1095 13860 779 913 270 519 91 36
1507545168 1796 1095 13860 779 913 270 519 91 36
1507545208 1797 1095 13860 779 913 270 519 91 36
1507557927 1797 1095 13963 779 913 270 519 91 36
1507619447 1830 1095 13963 779 913 270 519 91 36
1507622250 1830 1095 13963 780 913 270 519 91 36
1507622278 1830 1098 13963 780 913 270 519 91 36
1507622294 1830 1098 13963 780 913 270 519 91 36
1507622435 1849 1098 13963 780 913 270 519 91 36
1507622496 1849 1098 13963 780 913 270 519 91 36
1507622645 1849 1098 13963 796 913 270 519 91 36
1507622664 1849 1098 13963 796 913 270 519 91 36
1507628287 1849 1098 13963 796 913 270 523 91 36
1507629153 1849 1098 14053 796 913 270 523 91 36
1507629672 1849 1098 14053 796 913 270 523 91 36
1507630568 1849 1098 14053 796 913 270 523 91 42
1507631183 1849 1098 14053 796 916 270 523 91 42
1507631258 1849 1098 14073 796 916 270 523 91 42
1507680212 1849 1098 14073 796 916 270 523 91 42
1507683703 1849 1098 14107 796 916 270 523 91 42
1507684926 1852 1098 14107 796 916 270 523 91 42
1507684954 1852 1098 14107 796 916 270 523 91 42
1507685218 1852 1102 14107 796 916 270 523 91 42
1507685229 1852 1102 14107 796 916 270 523 91 42
1507685453 1852 1102 14107 796 916 270 523 91 42
1507687006 1852 1102 14107 796 916 288 523 91 42
1507687243 1852 1102 14107 796 916 288 523 91 42
1507687353 1863 1102 14107 796 916 288 523 91 42
1507688691 1863 1131 14107 796 916 288 523 91 42
1507688793 1863 1131 14107 796 916 321 523 91 42
1507688796 1863 1131 14107 796 916 321 693 91 42
1507688838 1863 1131 14107 796 916 321 693 91 42
1507688903 1863 1131 14107 796 916 321 693 91 42
1507688912 1863 1131 14107 796 916 321 693 91 42
1507689219 1863 1131 14107 796 916 326 693 91 42
1507689257 1863 1131 14107 796 916 326 693 91 42
1507689277 1863 1142 14107 796 916 326 693 91 42
1507689285 1863 1142 14107 796 916 326 693 91 42
1507689334 1863 1142 14107 796 916 327 693 91 42
1507689365 1863 1142 14107 796 916 327 693 91 42
1507689429 1863 1142 14107 796 916 327 695 91 42
1507689434 1863 1142 14107 796 916 327 695 91 42
1507690548 1893 1142 14107 796 916 327 695 91 42
1507690567 1893 1142 14107 796 916 332 695 91 42
1507690677 1893 1142 14107 796 916 332 695 91 42
1507690735 1893 1142 14107 796 916 332 695 91 42
1507690754 1893 1142 14107 796 916 332 695 91 42
1507691029 1893 1142 14107 796 916 332 704 91 42
1507691034 1893 1142 14107 796 916 332 704 91 42
1507692074 1893 1150 14107 796 916 332 704 91 42
1507692082 1893 1150 14107 796 916 332 704 91 42
1507696111 1893 1164 14107 796 916 332 704 91 42
1507699074 1893 1261 14107 796 916 332 704 91 42
1507700700 1893 1261 14111 796 916 332 704 91 42
1507701399 1893 1261 14114 796 916 332 704 91 42
1507701488 1893 1340 14114 796 916 332 704 91 42
1507709240 1893 1340 14236 796 916 332 704 91 42
1507709248 1893 1340 14236 796 916 332 704 91 42
1507709361 1893 1340 14239 796 916 332 704 91 42
1507709393 1893 1402 14239 796 916 332 704 91 42
1507709493 1893 1402 14239 796 916 332 704 91 42
1507710361 1893 1402 14269 796 916 332 704 91 42
1507710365 1893 1402 14269 796 916 332 704 91 42
1507710460 1893 1402 14269 796 916 332 704 91 42
1507711175 1893 1438 14269 796 916 332 704 91 42
1507711234 1893 1438 14269 796 916 332 704 91 42
